허가기관명,시군명,용도,세부용도,사업상태,발전소명,소재지도로명주소,소재지지번주소,설비용량(KW),공급전압(V),주파수(Hz),사업허가일자,사업개시예정일자,사업개시일자,소요부지면적(㎡),집광판면적(㎡),위도,경도,설치위치구분,지목,비고,데이터기준일자
고양시,고양시,전기사업용,발전사업용,운영중,자미쏠라태양광발전소,경기도 고양시 일산서구 덕산로 107번길 68-59,경기도 고양시 일산서구 가좌동 612-6,144.3,380,60,2019-03-07,,2019-09-09,1214,,37.69813323,126.7177452,건물,창고,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,자유로태양광발전소,경기도 고양시 일산서구 이산포길 262,경기도 고양시 일산서구 법곳동 1240-1,84.48,380,60,2017-04-26,,2017-08-17,471,,37.66791797,126.7011452,건물,주유소용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,자유로태양광발전소,"경기도 고양시 일산서구 이산포길 262, 이산포길 266","경기도 고양시 일산서구 법곳동 1240,1240-1",,380,60,2014-02-25,,,1289,,37.66795079,126.7006686,건물,주유소용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,장진태양광발전소,경기도 고양시 일산동구 장진천길 102,경기도 고양시 일산동구 설문동 224번지,47.45,380,60,2018-04-16,,2019-07-08,353.44,,37.71642214,126.8103525,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,장항썬플라워태양광발전소,경기도 고양시 일산동구 장항로 359-53,"경기도 고양시 일산동구 장항동 539-1 가동,나동",,380,60,2015-12-18,,,262,,37.6447352,126.7604609,건물,답,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,장항야구장주차장태양광발전소,경기도 고양시 일산동구 장항동 660-55,경기도 고양시 일산동구 장항동 660-55,285.2,380,60,2021-05-25,,,1332,,37.64937707,126.7387923,토지,주차장,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,장항태양광발전소,경기도 고양시 일산동구 노첨길,경기도 고양시 일산동구 장항동,52.47,380,60,2014-02-24,,2014-05-21,450,,,,건물,잡종지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,장항태양광발전소,경기도 고양시 일산동구 장대길 56,경기도 고양시 일산동구 장항동 587-5,19.44,380,60,2020-11-03,,2020-12-17,115.2,,37.63696364,126.7702512,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,재원제1태양광발전소,"경기도 고양시 일산동구 장항로 44-11, 54-14","경기도 고양시 일산동구 백석동 1120-24, 1120-25",69.23,380,60,2017-11-09,,2018-05-01,368,,37.63083403,126.7893507,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,재원제3태양광발전소,경기도 고양시 일산서구 대화로 33,경기도 고양시 일산서구 법곳동 89-4,,380,60,2017-12-27,,,283.4,,37.66533878,126.7266272,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,정에너지태양광발전소,경기도 고양시 일산동구 견달산로225번길 21-47,경기도 고양시 일산동구 식사동 293-4,49.28,380,60,2018-01-31,,2018-07-17,229.95,,37.68542677,126.8167186,건물,창고용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,제이케이태양광발전소,경기도 고양시 일산동구 성현로 135번안길 117-14,경기도 고양시 일산동구 성석동 1043-28,19.2,380,60,2019-07-12,,2019-09-26,100.84,,37.71390358,126.7989961,건물,공장용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,종1태양광발전소,경기도 고양시 일산동구 공릉천로133번길 106,경기도 고양시 일산동구 사리현동 260-2,98.8,380,60,2015-10-13,,2016-06-15,625,,37.70303023,126.8421946,건물,창고용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,종2태양광발전소,경기도 고양시 일산동구 공릉천로 109-56,경기도 고양시 일산동구 사리현동 262-14,,380,60,2015-10-13,,,937,,37.70328841,126.843236,건물,창고용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,주현태양광발전소,경기도 고양시 일산서구 송포로391번길 25-21,경기도 고양시 일산서구 가좌동 71-1,,380,60,,,,288,,37.69723298,126.7247307,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,지축 태양광발전소,경기도 고양시 덕양구 중고개길 78,경기도 고양시 덕양구 지축동 210-1,18,380,60,2013-12-17,,2014-07-28,115.2,,37.6587516,126.9331371,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,지축태양광발전소,경기도 고양시 덕양구 중고개길 76,경기도 고양시 덕양구  지축동 210-4,,380,60,2017-10-30,,,198,,37.65867228,126.9335118,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,지향태양광발전소,"경기도 고양시 덕양구 대주로 107번길 61-10, 61-14","경기도 고양시 덕양구  대장동 380-1, 380-2",82.41,380,60,2019-07-10,,2020-11-02,498.15,,37.63486586,126.8126597,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,진밭마을태양광발전소,경기도 고양시 일산동구 진밭로 13,경기도 고양시 일산동구 성석동 682-3,10.08,380,60,2016-09-12,,2016-12-16,52,,37.69985686,126.799809,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,진본 태양광발전소,경기도 고양시 일산서구 송포로118번길 46,경기도 고양시 일산서구 대화동 1735-1,,380,60,2020-05-27,,,151,,37.6773234,126.7303131,건물,잡종지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,진영태양광발전소,경기도 고양시 일산동구 성석로 355-4,"경기도 고양시 일산동구 성석동 977, 977-1",122.1,380,60,2019-04-08,,2019-08-06,149.55,,37.70665449,126.7925412,건물,공장,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,진흥태양광발전소,경기도 고양시 일산동구 장대길 128-80,경기도 고양시 일산동구 장항동 556-3,148.8,380,60,2018-06-25,,2019-04-09,862.19,,37.64208029,126.7654292,건물,창고용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,창성태양광발전소,경기도 고양시 일산서구 덕이로 292번길 16-22,경기도 고양시 일산서구 덕이동 1111-8,134.55,380,60,2019-04-09,,2019-07-29,808,,37.70300313,126.7346533,건물,대,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,천호굿푸드태양광발전소,경기도 고양시 일산동구 사리현로 19-1,경기도 고양시 식사동 251-14,70,380,60,2021-05-28,,,341,,37.68919266,126.8226839,건물,공장용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,청정태양광발전소,경기도 고양시 일산동구 지영로194번길 57-9,경기도 고양시 일산동구 지영동 319,,380,60,2018-05-25,,2018-09-05,309.1,,37.71275744,126.829742,건물,공장용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,충남태양광발전소,경기도 고양시 일산동구 지영로 181번길 97,경기도 고양시 일산동구 지영동 707,96,380,60,2019-06-20,,2020-07-06,502.59,,37.71671842,126.8257351,건물,목장용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,케이씨씨 경기북부 태양광발전소,경기도 고양시 덕양구 고양대로 2014,경기도 고양시 덕양구  동산동 50-28,,380,60,2018-10-18,,,266.03,,37.64677515,126.9025427,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,탄현제3공용주차장 태양광발전소,경기도 고양시 일산서구 탄중로 244-2,경기도 고양시 일산서구 탄현동 1589,164.64,380,60,2020-06-23,,2020-11-20,832.44,,37.69276889,126.7724155,토지,잡종지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,태양기업2호 태양광발전소,"경기도 고양시 일산동구 성석동 151-12, 151-15, 151-16, 152","경기도 고양시 일산동구 성석동 151-12, 151-15, 151-16, 152",99.56,380,60,2019-11-21,,2020-05-11,510,,37.69063786,126.8107728,건물,공장용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,태영기업태양광발전소,"경기도 고양시 일산동구 동국로245번길 35-2, 37","경기도 고양시 일산동구 성석동 150, 151-6",99.84,380,60,2017-02-14,,2017-07-17,1180,,37.6907156,126.8101936,건물,공장용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,태영기업태양광발전소,경기도 고양시 일산동구 장대길 137,경기도 고양시 일산동구 장항동 549,15.08,380,60,2017-09-01,,2018-06-19,85.06,,37.64060043,126.7622701,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,태영태양광발전소,경기도 고양시 일산동구 은마길 63번길 25-36,경기도 고양시 일산동구 성석동 517-14,82.95,380,60,2019-07-09,,,396.06,,37.71307936,126.8044043,건물,공장용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,푸른(원당1)태양광발전소,경기도 고양시 덕양구 원당로 412,경기도 고양시 덕양구 원당동 1228,27,380,60,2014-02-21,,2014-06-05,173,,37.68527463,126.8504038,건물,전,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,한가람태양광발전소,경기도 고양시 일산동구 공릉천로493번길61,"경기도 고양시 일산동구 가,나동, 63, 65(나동",91.53,380,60,2019-07-23,,2019-12-04,513.65,,37.72309523,126.8171216,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,한성 태양광발전소,"경기도 고양시 덕양구 호국로1873번길 42, 42-1",경기도 고양시 덕양구 벽제동 62-12,99.9,380,60,2020-04-10,,2020-10-19,502.92,,37.71852776,126.9129163,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,한성태양광발전소,경기도 고양시 일산동구 성현로 532-16,경기도 고양시 일산동구 사리현동 478-36,72,380,60,2015-05-18,,2016-08-01,398,,37.69500045,126.8391463,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,한알태양광발전소,경기도 고양시 덕양구 마상로134번길 4,경기도 고양시 덕양구  주교동 623-15,23,380,60,2015-05-19,,2015-10-07,191,,37.65954149,126.837386,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,햇빛나눔 일산1호 발전소,경기도 고양시 일산동구 설문동 530-113,경기도 고양시 일산동구 설문동 530-113,50.63,380,60,2019-11-11,,2019-12-27,259.8,,37.72087906,126.8003941,건물,공장용지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,미운영,행복 태양광발전소,경기도 고양시 일산동구 일산로441번길 87-13,경기도 고양시 일산동구 정발산동,,380,60,2019-09-02,,,107,,37.66954477,126.7758172,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,현대1호태양광발전소,경기도 고양시 일산서구 곳산길 142-33,경기도 고양시 일산서구 구산동 1185-1,160,380,60,2014-03-19,,2014-08-25,1050,,37.68048174,126.705059,건물,답,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,현대2호기태양광발전소,경기도 고양시 일산서구 법곳길 567-24,경기도 고양시 일산서구 구산동 1487,180,380,60,2015-06-20,,2015-12-02,1182,,37.68508499,126.6848905,건물,답,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,현천태양광발전소,경기도 고양시 덕양구 대덕로 200번길 103-10,경기도 고양시 덕양구  현천동 412-23,99.9,380,60,2019-07-10,,2020-10-20,165.81,,37.59198799,126.8555312,건물,대지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,홍태양광발전소,경기도 고양시 일산서구 송포로 348,경기도 고양시 일산서구 가좌동 114-8,98.28,380,60,2014-05-22,,2014-12-15,646,,37.69398661,126.7258534,건물,잡종지,,2021-06-25
고양시,고양시,전기사업용,발전사업용,운영중,희원태양광발전소,경기도 고양시 일산서구 송포로 425번길 77,경기도 고양시 일산서구 가좌동 29-4,62.16,380,60,2019-07-12,,2019-11-12,342,,37.70096684,126.7237276,건물,잡종지,,2021-06-25
과천시,과천시,전기사업용,사업용,사업개시,오수태양광발전소,경기도 과천시 상하벌1로 52 (과천동),경기도 과천시 과천동 282번지 1호,,99.96,62,2017-08-28,2017-11-24,2017-11-24,,,37.44492706,127.0016011,건물형,잡종지,,2021-08-05
